OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
11030511,03/08/2011,11:35:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Luckie Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030512,03/08/2011,11:53:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030513,03/08/2011,15:52:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030514,03/08/2011,22:00:00,03/09/2011,00:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Caldwell Residence Hall,521,NULL,"Turner Place, NW",NULL,NULL,1
11030515,03/02/2011,03:00:00,03/09/2011,03:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Instructional Center,759,NULL,"Ferst Drive, NW",NULL,NULL,1
11030516,03/09/2011,09:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Alpha Xi Delta Sorority,847,NULL,"Techwood Drive, NW",NULL,NULL,1
11030517,03/08/2011,12:00:00,12/05/2011,12:05:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030518,03/03/2011,19:00:00,03/03/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11030519,03/09/2011,15:14:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030521,03/09/2011,14:00:00,03/09/2011,14:05:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030522,03/09/2011,21:37:00,03/09/2011,22:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Northside Drive @ Fourteenth Street,NULL,NULL,NULL,NULL,NULL,1
11030523,03/10/2011,00:13:00,03/10/2011,00:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,OFFCAM,Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030524,03/10/2011,02:20:00,03/10/2011,02:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
11030526,01/09/2011,13:00:00,03/10/2011,09:53:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,Center Street Apartments,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030527,02/20/2011,15:40:00,02/20/2011,15:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030528,03/07/2011,09:00:00,03/10/2011,10:25:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,Institute of Paper Science and Technology Building,555,NULL,"Fourteenth Street, NW",NULL,NULL,1
11030529,03/10/2011,10:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC),801,NULL,"Ferst Drive,NW",NULL,NULL,1
11030530,03/09/2011,16:00:00,03/10/2011,11:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
11030531,03/10/2011,NULL,NULL,NULL,NULL,NULL,Further Investigation,NULL,NULL,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
11030532,03/10/2011,15:30:00,03/10/2011,15:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11030533,03/08/2011,08:00:00,03/10/2011,17:00:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z4,Commander Building,871,NULL,"McMillan Street, NW",NULL,NULL,1
11030534,03/10/2011,18:28:00,03/10/2011,19:00:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,NULL,640,NULL,Williams Street NW,NULL,NULL,1
11030535,03/10/2011,20:00:00,03/10/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
11030536,03/10/2011,23:59:00,03/11/2011,00:52:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"Pine Street, NW @ McAfee Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030537,03/11/2011,12:44:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030538,03/10/2011,19:30:00,03/10/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030539,03/10/2011,16:30:00,03/11/2011,NULL,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAMRES,Z1,Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
11030540,03/11/2011,16:08:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030541,03/11/2011,17:20:00,03/11/2011,18:35:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030542,03/11/2011,21:03:00,03/11/2011,21:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Undergraduate Living Center,580,NULL,"Turner Place,NW",NULL,NULL,1
11030543,03/11/2011,21:11:00,03/11/2011,21:11:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11030544,03/12/2011,01:23:00,03/12/2011,02:00:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11030545,03/12/2011,02:12:00,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z4,Caldwell Residence Hall,521,NULL,"Turner Place, NW",NULL,NULL,1
11030546,03/12/2011,02:05:00,03/12/2011,02:44:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,North Avenue Apartments West,120,NULL,"North Avenue, NW",NULL,NULL,1
11030547,03/12/2011,05:50:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,Alpha Tau Omega Fraternity,205,NULL,"Fourth Street, NW",NULL,NULL,1
11030548,03/11/2011,16:00:00,03/12/2011,07:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,NULL,O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
11030549,03/11/2011,20:30:00,03/12/2011,10:20:00,5707,Criminal Trespass,Further Investigation,NULL,ONCAMRES,Z1,Alpha Xi Delta Sorority   323   Z3,NULL,NULL,NULL,NULL,NULL,1
11030550,03/12/2011,17:02:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030551,03/12/2011,17:08:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,PUB,Z1,"Fifth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030552,03/12/2011,17:23:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,Palomar Hotel,866,NULL,"West Peachtree Stree, NW",NULL,NULL,1
11030553,03/12/2011,14:50:00,03/12/2011,16:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreational Center,750,NULL,"Ferst Drive,  NW",NULL,NULL,1
11030554,03/11/2011,02:30:00,03/11/2011,02:45:00,1315,Aggravated Assault/Battery – Other Weapon,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Pi Kappa Alpha,260,NULL,"Ferst Drive,NW",NULL,NULL,1
11030555,03/12/2011,23:03:00,03/12/2011,23:22:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,College of Management,800,NULL,West Peachtree Street,NULL,NULL,1
11030556,03/12/2011,23:46:00,03/13/2011,00:03:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NULL,Z2,VOID,NULL,NULL,NULL,NULL,NULL,1
11030557,03/13/2011,00:00:00,03/13/2011,00:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Perry/Matheson Residence Hall,715,NULL,Techwood Drive NW,NULL,NULL,1
11030558,03/13/2011,00:45:00,03/13/2011,01:00:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z3,Delta Tau Delta Fraternity,227,NULL,"Fourth Street, NW",NULL,NULL,1
11030559,03/13/2011,01:38:00,03/13/2011,01:43:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Lutheran Center,182,NULL,"Fifth Street , NW",NULL,NULL,1
11030561,03/13/2011,03:28:00,03/13/2011,04:22:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Peters Deck,750,NULL,Fowler Street NW,NULL,NULL,1
11030562,03/13/2011,03:31:00,03/13/2011,04:27:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,645,NULL,"Northside Drive, NW",NULL,NULL,1
11030563,03/13/2011,05:42:00,03/13/2011,05:42:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Shaw Athletics Complex,155,NULL,"North Avenue, NW",NULL,NULL,1
11030564,03/13/2011,03:30:00,03/13/2011,12:10:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11030565,03/13/2011,13:50:00,03/13/2011,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z3,Phi Mu Sorority,240,NULL,"Ferst Drive, NW",NULL,NULL,1
11030566,03/13/2011,17:00:00,03/13/2011,18:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11030567,03/13/2011,18:55:00,03/13/2011,19:22:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11030568,03/13/2011,19:00:00,03/13/2011,19:46:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Delta Tau Delta Fraternity,227,NULL,"Fourth Street, NW",NULL,NULL,1
11030569,03/13/2011,20:00:00,03/13/2011,20:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,NULL,26,NULL,"Fifth Street, NW",NULL,NULL,1
11030570,03/13/2011,20:55:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,NULL,26,NULL,"Fifth Street, NW",NULL,NULL,1
11030571,03/13/2011,19:31:00,03/13/2011,19:44:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11030572,03/14/2011,02:25:00,03/14/2011,03:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Ferst Drive, NW & Atlantic Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11030573,03/11/2011,16:00:00,03/14/2011,07:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Brittain Dining Hall,649,NULL,"Techwood Drive, NW",NULL,NULL,1
11030574,03/11/2011,15:30:00,03/14/2011,08:15:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z1,O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
11030575,03/14/2011,08:20:00,03/14/2011,08:55:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,"Fifth Street, NW",NULL,NULL,1
11030576,03/14/2011,10:18:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,"Techwood Drive, NW & Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030577,03/14/2011,12:15:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,Technology Square Parking Deck,770,NULL,"Spring Street, NW",NULL,NULL,1
11030578,03/14/2011,20:22:00,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"North Avenue, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11030579,03/14/2011,18:30:00,03/14/2011,20:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
11030580,03/14/2011,18:30:00,03/14/2011,20:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030581,03/14/2011,21:15:00,03/14/2011,21:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Georgia Tech Library,704,NULL,Cherry Street NW,NULL,NULL,1
11030583,03/15/2011,11:20:00,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030584,03/15/2011,13:04:00,03/15/2011,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,"North Avenue, NW @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11030585,03/15/2011,13:00:00,NULL,NULL,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Armstrong Residence Hall,489,NULL,"Eighth Street, NW",NULL,NULL,1
11030586,03/15/2011,10:45:00,03/15/2011,20:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,Fowler Street @ Sixth Street,NULL,NULL,NULL,NULL,NULL,1
11030587,03/16/2011,00:30:00,03/16/2011,01:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Library,704,NULL,Cherry Street NW,NULL,NULL,1
11030588,03/16/2011,01:20:00,03/16/2011,02:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
11030589,03/16/2011,02:40:00,03/16/2011,04:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,NULL,704,NULL,"Cherry Street, NW",NULL,NULL,1
11030590,03/16/2011,02:55:00,03/16/2011,03:25:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
11030591,03/16/2011,11:25:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z4, Fitten Residence Hall,855,NULL,"McMillian Street, NW",NULL,NULL,1
11030592,03/14/2011,15:00:00,03/16/2011,11:00:00,2314,Larceny – Of Government Property,Inactive,NULL,ONCAM,Z1,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030593,03/09/2011,12:00:00,03/16/2011,12:00:00,2307,Larceny – From Coin Machine,Inactive,NULL,ONCAMRES,Z4,Hefner Residence Hall,510,NULL,"Eighth Street, NW",NULL,NULL,1
11030594,03/15/2011,17:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Mechanical Related Disciplines Complex Z3,801,NULL,"Ferst Drive, NW",NULL,NULL,1
11030595,03/16/2011,15:16:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030596,03/16/2011,15:20:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Weber Building  (SST 1),281,NULL,"Ferst Drive, NW",NULL,NULL,1
11030598,03/16/2011,18:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030599,03/16/2011,20:30:00,NULL,NULL,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,PUB,Z1,"Hemphill Avenue, NW at Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030600,03/16/2011,18:00:00,03/16/2011,20:00:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAMRES,Z2,Skiles Classroom Building,686,NULL,Cherry Street NW,NULL,NULL,1
11030601,03/16/2011,21:50:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Center Street Apartments,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11030602,03/17/2011,01:30:00,03/17/2011,01:45:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"Sixth Street, NW &  McMillan Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030603,03/17/2011,03:58:00,03/17/2011,04:36:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,NULL,NULL,NULL,"North Avenue, NW at Strong Street, NW",NULL,NULL,1
11030604,03/17/2011,12:14:00,03/17/2011,13:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,School of Industrial & Systems Eng.,755,NULL,"Ferst Drive, NW",NULL,NULL,1
11030606,03/17/2011,13:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,CULC Construction Site,266,NULL,"Fourth Street, NW",NULL,NULL,1
11030607,03/10/2011,08:00:00,03/11/2011,08:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11030608,03/17/2011,19:25:00,03/17/2011,20:00:00,3562,Marijuana – Possession of,Closed/Cleared,Unfounded,ONCAM,Z2,Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
11030610,03/18/2011,02:29:00,03/18/2011,02:33:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,OFFCAM,NULL,256,NULL,"Pine Street, NW",NULL,NULL,1
11030611,03/18/2011,02:45:00,03/18/2011,03:47:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,Alpha Delta Chi Sorority,162,NULL,"Fourth Street, NW",NULL,NULL,1
11030612,03/18/2011,03:46:00,03/18/2011,04:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Gugenheim Building,245,NULL,North Avenue,NULL,NULL,1
11030613,03/18/2011,05:33:00,03/18/2011,06:07:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Folk Residence Hall,531,NULL,"Turner Place, NW",NULL,NULL,1
11030614,03/18/2011,10:26:00,03/18/2011,11:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,NULL,NULL,NULL,"Northside Drive, NW and Marietta Street, NW",NULL,NULL,1
11030617,03/15/2011,12:00:00,03/18/2011,18:00:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAMRES,Z2,Delta Sigma Phi Fraternity,165,NULL,"Fourth Street, NW",NULL,NULL,1
11030618,03/18/2011,22:25:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"Williams Street, NW and North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11030619,03/18/2011,23:20:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
11030620,03/19/2011,02:21:00,NULL,NULL,5314,Loitering Violation,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Alexander Memorial Coliseum,985,NULL,"Fowler Street, NW",NULL,NULL,1
11030621,03/19/2011,05:46:00,03/19/2011,06:10:00,5314,Loitering Violation,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Sigma Nu Fraternity House,750,NULL,"Fowler Street, NW",NULL,NULL,1
11030622,03/18/2011,15:00:00,03/19/2011,06:50:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,Tech Square Parking Deck,770,NULL,"Spring Street,NW",NULL,NULL,1
11030623,03/18/2011,20:30:00,03/19/2011,08:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11030624,03/18/2011,10:30:00,03/19/2011,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Fourth Street, NW @ Research Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11030625,03/18/2011,12:15:00,03/18/2011,12:45:00,2399,Larceny Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030627,03/19/2011,14:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Griffin Track,930,NULL,"Fowler Street, NW",NULL,NULL,1
11030628,03/19/2011,14:40:00,03/19/2011,16:00:00,4802,Obstructing Officer/Criminal Investigation,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Harrison Residence Hall,660,NULL,"Williams Street, NW",NULL,NULL,1
11030629,03/18/2011,17:00:00,03/19/2011,05:30:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z2,Alpha Epsilon Pi Fraternity,714,NULL,"Techwood Drive, NW",NULL,NULL,1
11030630,03/19/2011,20:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
11030631,03/19/2011,21:46:00,03/19/2011,22:04:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,NULL,642,NULL,"Northside Drive, NW",NULL,NULL,1
11030632,03/19/2011,22:30:00,03/20/2011,00:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030633,03/20/2011,00:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
11030634,03/20/2011,06:00:00,03/20/2011,06:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,700,NULL,Block of Techwood Drive NW,NULL,NULL,1
11030635,03/20/2011,04:00:00,03/20/2011,09:10:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAMRES,NULL,Eighth Street Apartments,555,NULL,"Eighth Street, NW",NULL,NULL,1
11030636,03/20/2011,14:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11030637,03/20/2011,17:52:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
11030638,03/20/2011,22:04:00,03/20/2011,23:10:00,2205,Burglary – No Forced Entry –NonResidence,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Roosevelt House Demolition Site,582,NULL,"Centennial Olympic Park Drive, NW",NULL,NULL,1
11030639,03/18/2011,15:00:00,03/21/2011,08:15:00,5707,Criminal Trespass,Further Investigation,NULL,ONCAMRES,Z1,Graduate Living Center,301,NULL,Tenth Street NW,NULL,NULL,1
11030640,03/18/2011,16:30:00,03/21/2011,08:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,Sixth Street NW,NULL,NULL,1
11030641,03/21/2011,17:10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11030642,03/21/2011,20:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Eighth Street, NW and West Peachtree Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030643,03/21/2011,22:30:00,03/22/2011,07:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z3,Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11030645,03/22/2011,14:08:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
11030646,03/22/2011,15:42:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW and Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030647,03/22/2011,19:45:00,03/22/2011,20:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030648,03/20/2011,21:00:00,03/23/2011,00:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11030649,03/23/2011,01:30:00,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,"Ferst Drive, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030650,03/23/2011,03:45:00,03/23/2011,03:45:00,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW & Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11030651,03/23/2011,12:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Williams Street, NW @ North Avneue, NW",NULL,NULL,NULL,NULL,NULL,1
11030652,03/23/2011,16:05:00,03/23/2011,16:30:00,7399,Miscellaneous Offenses,Further Investigation,NULL,NONCAM,Z4,NULL,NULL,NULL,"Northside Drive, NW @ Marietta Street, NW",NULL,NULL,1
11030653,03/23/2011,15:50:00,03/23/2011,16:30:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z4,Campus Recreation Center Parking Deck,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11030654,03/18/2011,18:00:00,03/22/2011,12:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
