OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
14010113,01/14/2014,15:50:00,01/14/2014,16:02:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,North Avenue Apartments  191  Z2,120,NULL,North Avenue NW,33.7712915716627,-84.3913324013709,1
14010116,01/14/2014,18:51:00,01/14/2014,18:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCAM,Z1,Phi Sigma Kappa Fraternity,825,NULL,"Techwood Drive, NW",NULL,NULL,1
14010115,01/14/2014,16:19:00,01/14/2014,16:19:00,5202,Carrying A Concealed Weapon,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Center for Advanced Brain Imaging,831,NULL,Marietta Street NW,33.775282403939,-84.4066711464963,1
14010121,01/14/2014,10:00:00,NULL,NULL,9999,Non-Crime (not reported to state),Inactive,NULL,PUB,Z2,Barnes and Noble Bookstore 172 Z2,48,NULL,Fifth Street NW,33.7768439093347,-84.388907415106,1
14020356,01/14/2014,13:00:00,02/14/2014,11:30:00,5309,Harassing Communication,Closed/Cleared,NULL,NONCAM,Z4,Tenside Apartments,1000,NULL,"Northside Drive, NW",NULL,NULL,1
14010226,01/15/2014,10:00:00,01/15/2014,10:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Student Services Building,353,NULL,"Ferst Drive, NW",33.7773819172964,-84.4023865472348,1
14010133,01/15/2014,11:00:00,01/16/2014,12:13:00,2314,Larceny – Of Government Property,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,SAV,NULL,210,NULL,Technology Circle,NULL,NULL,1
14010119,01/15/2014,22:30:00,01/15/2014,22:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
14010118,01/15/2014,16:14:00,01/15/2014,16:14:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Hefner Residence Hall   107   Z4,510,NULL,Eighth Street N.W.,33.7796545110447,-84.4042260725981,1
14010117,01/15/2014,09:50:00,01/15/2014,10:21:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Parker H. Petit Biotechnology Building (IBB)   146   Z1,315,NULL,Ferst Drive NW,NULL,NULL,1
14020323,01/15/2014,08:00:00,02/07/2014,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,"Fowler Street, NW and Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
14010127,01/15/2014,17:00:00,NULL,NULL,9999,Non-Crime (not reported to state),Inactive,NULL,ONCAM,Z3,Clough Undergraduate Learning Center   166   Z2,266,NULL,Fourth Street NW,33.7758824189085,-84.3942910786335,1
