OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
10030408,03/02/2010,23:16:00,03/03/2010,02:20:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,"Northside Drive, NW @ Ethel Street,NW",NULL,NULL,1
10030409,03/03/2010,02:00:00,03/03/2010,02:22:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
10030410,03/01/2010,07:50:00,03/03/2010,07:50:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,Hopkins Residence Hall,115,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030411,03/03/2010,08:26:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Visitor Information CenterParking  Lot,355,NULL,"Ferst Drive, NW",NULL,NULL,1
10030412,03/03/2010,08:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Southern Regional Education Board 125  Z4,592,NULL,"Tenth Street, NW",NULL,NULL,1
10030413,02/27/2010,01:50:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Phi Kappa Sigma Fraternity   316  Z2,783,NULL,"Techwood Drive, NW",NULL,NULL,1
10030414,03/03/2010,13:00:00,03/03/2010,14:00:00,2317,Larceny – Bicycle,Closed/Cleared,Unfounded,ONCAM,Z2,Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
10030415,02/27/2010,04:00:00,02/27/2010,10:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,NULL,Beta Theta Pi Fraternity   303   Z2,764,NULL,"Fowler Street, NW",NULL,NULL,1
10030416,03/03/2010,06:20:00,03/03/2010,15:40:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Lyman Hall   29A   Z2,221,NULL,"Uncle Heinie Way, NW",NULL,NULL,1
10030417,03/03/2010,16:41:00,03/03/2010,16:46:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030418,03/03/2010,21:26:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,OFFCAM,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030419,03/04/2010,16:05:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10030421,03/04/2010,19:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,Glenn Residence Hall   16   Z2,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030422,03/04/2010,15:30:00,03/04/2010,17:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10030423,03/04/2010,21:44:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,North Avenue Apartments West,120,NULL,"North Avenue, NW",NULL,NULL,1
10030424,03/04/2010,22:46:00,03/04/2010,23:26:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Cherry Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030425,03/05/2010,01:22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10030426,03/05/2010,08:40:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ Third Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030427,03/05/2010,11:05:00,03/05/2010,11:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,"Northside Drive, NW @ Donald L Hollowell, NW",NULL,NULL,NULL,NULL,NULL,1
10030428,03/05/2010,11:52:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
10030429,03/05/2010,17:25:00,03/05/2010,17:30:00,2204,Burglary – No Forced Entry – Residence,Inactive,NULL,ONCAMRES,Z2,Howell Residence Hall   10   Z2,640,NULL,"Williams Street, NW",NULL,NULL,1
10030430,03/05/2010,20:42:00,03/05/2010,20:55:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
10030432,03/06/2010,03:05:00,03/06/2010,03:05:00,7399,Miscellaneous Offenses,Closed/Cleared,Extradition Declined,ONCAM,Z1,Chandler Stadium,255,NULL,"Ferst Drive, NW",NULL,NULL,1
10030433,03/06/2010,02:30:00,03/06/2010,03:37:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
10030434,03/06/2010,05:43:00,03/06/2010,05:43:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,North Avenue Apartments West,120,NULL,"North Avenue, NW",NULL,NULL,1
10030435,03/06/2010,15:39:00,03/06/2010,16:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030436,03/06/2010,19:54:00,03/06/2010,22:50:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,1
10030438,03/07/2010,00:34:00,03/07/2010,01:18:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
10030439,03/07/2010,16:37:00,03/07/2010,17:14:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
10030440,03/07/2010,20:14:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030441,03/08/2010,22:42:00,03/08/2010,23:10:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030442,03/08/2010,02:49:00,03/08/2010,04:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,"Tenth Street, NW @ State Street, NW",NULL,NULL,1
10030443,03/08/2010,04:35:00,03/08/2010,05:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,NULL,NULL,NULL,"North Avenue, NW @ Spring Street, NW",NULL,NULL,1
10030444,03/06/2010,12:00:00,03/08/2010,08:00:00,5309,Harassing Communication,Inactive,NULL,ONCAMRES,Z4,Hemphill Avenue Apartments   131   Z4,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030445,03/08/2010,12:18:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,600,NULL,"Mechanical Engineering Drive, NW",NULL,NULL,1
10030446,03/05/2010,16:00:00,03/08/2010,08:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,Maulding Residence Hall,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030447,03/06/2010,15:00:00,03/08/2010,13:50:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments North,120,NULL,"North Avenue,NW",NULL,NULL,1
10030448,03/08/2010,16:20:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10030449,03/08/2010,21:10:00,03/08/2010,21:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030450,03/08/2010,21:10:00,03/08/2010,22:15:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,Campus Recreation Center Field,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030451,03/09/2010,02:49:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Hemphill Avenue, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10030452,03/03/2010,14:00:00,NULL,NULL,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAMRES,Z1,Center Street Apartments   132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030453,03/09/2010,15:55:00,03/09/2010,16:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
10030454,03/09/2010,17:58:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10030455,03/09/2010,20:56:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,Hanson Residence Hall   93   Z2,109,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030456,03/10/2010,01:02:00,03/10/2010,01:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,NULL,NULL,NULL,"North Avenue, NW and Williams Street, NW",NULL,NULL,1
10030457,03/10/2010,01:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @ Northside Drive, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10030458,03/10/2010,02:32:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCLERY,Z1,"Tenth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030459,03/09/2010,17:00:00,03/10/2010,09:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,Coliseum Annex Building,165,NULL,"Eighth Street, NW",NULL,NULL,1
10030460,03/10/2010,11:13:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Van Leer Electrical Engineering Building   85  Z3,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030461,03/08/2010,16:30:00,03/09/2010,07:18:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,Glenn Residence Hall   16   Z2,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030462,03/10/2010,15:54:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Barnes and Noble Bookstore 172 Z2,48,NULL,"Fifth Street, NW",NULL,NULL,1
10030463,03/10/2010,16:42:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030464,03/10/2010,18:55:00,03/10/2010,20:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Edge Building,150,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030465,03/11/2010,05:53:00,03/11/2010,06:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Hefner Residence Hall   107   Z4,510,NULL,"Eighth Street, NW",NULL,NULL,1
10030466,03/11/2010,07:40:00,03/11/2010,08:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Coon Building   45   Z2,654,NULL,"Cherry Street, NW",NULL,NULL,1
10030467,03/11/2010,12:44:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,NULL,"Ferst Drive, NW",NULL,NULL,1
10030468,03/10/2010,19:00:00,03/11/2010,14:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z4,Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030469,03/11/2010,13:00:00,03/11/2010,17:30:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Weber Building  (SST 1)   84   Z2,281,NULL,"Ferst Drive, NW",NULL,NULL,1
10030470,03/11/2010,05:45:00,03/11/2010,19:05:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z2,College of Management,800,NULL,West Peachtree Street,NULL,NULL,1
10030471,03/11/2010,20:00:00,03/11/2010,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,"Northside Drive, NW @ Ethel Street, NW",NULL,NULL,1
10030472,03/12/2010,23:36:00,03/12/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,"Tenth Street, NW @ Holly Street, NW",NULL,NULL,1
10030473,03/11/2010,23:12:00,03/12/2010,23:12:00,3564,Marijuana Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10030474,03/12/2010,03:30:00,03/12/2010,04:00:00,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium,155,NULL,"North Avenue, NW",NULL,NULL,1
10030475,03/12/2010,04:25:00,03/12/2010,04:42:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030476,03/12/2010,01:00:00,03/12/2010,07:39:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Sigma Chi Fraternity Parking lot,770,NULL,"Techwood Drive, NW",NULL,NULL,1
10030477,03/12/2010,00:00:00,03/12/2010,07:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,Sigma Chi Fraternity Parking Lot,770,NULL,Techwood Drive,NULL,NULL,1
10030478,03/12/2010,10:49:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030479,03/12/2010,12:40:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,NULL,NULL,NULL,"Ferst Drive, NW @ Regents Drive, NW",NULL,NULL,1
10030481,03/12/2010,14:12:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fowler Street, NW @ Eighth Street, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10030482,03/12/2010,14:15:00,03/12/2010,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030483,03/12/2010,19:48:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030484,03/12/2010,23:07:00,03/13/2010,00:24:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Alexander Memorial Coliseum,965,NULL,"Fowler Street, NW",NULL,NULL,1
10030485,03/13/2010,01:25:00,NULL,NULL,1313,Simple Assault/Battery,Inactive,NULL,PUB,Z2,"Fowler Street, NW b/w Bobby Dodd Way, NW & Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030486,03/13/2010,01:29:00,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030487,03/13/2010,04:15:00,03/13/2010,04:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Towers Residence Hall   15   Z2,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030488,03/13/2010,05:09:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Curran Street Parking Deck   139   Z4,875,NULL,"Curran Street, NW",NULL,NULL,1
10030489,03/13/2010,13:30:00,03/13/2010,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Skiles Classroom Building,686,NULL,"Cherry Street, NW",NULL,NULL,1
10030490,03/13/2010,23:36:00,03/13/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Fowler Street, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030490,03/13/2010,23:36:00,03/13/2010,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Fowler Street, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030491,03/14/2010,06:13:00,03/14/2010,06:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030492,03/14/2010,21:22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Luckie Street, NW @ Merritt Street, NW Z2",NULL,NULL,NULL,NULL,NULL,1
10030493,03/14/2010,22:59:00,03/14/2010,23:11:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,"Spring Street, NW",NULL,NULL,1
10030494,03/15/2010,08:21:00,03/15/2010,09:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
10030495,03/14/2010,17:00:00,03/15/2010,07:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,Eighth Street Apartments East   130   Z4,555,NULL,"Eighth Street, NW",NULL,NULL,1
10030496,03/15/2010,09:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Techwood Drive, NW @ Bobby Dodd Way, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10030497,03/12/2010,16:30:00,03/15/2010,08:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10030498,03/15/2010,13:20:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10030499,03/13/2010,15:00:00,03/13/2010,16:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10030500,03/01/2010,08:00:00,03/01/2010,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Centennial Research Building   790   Z1,400,NULL,"Tenth Street, NW",NULL,NULL,1
10030501,03/15/2010,10:00:00,03/15/2010,17:30:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,Van Leer Electrical Engineering Building   85  Z3,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030502,03/15/2010,19:39:00,03/15/2010,19:39:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Delta Upsilon Fraternity,154,NULL,"Fifth Street, NW",NULL,NULL,1
10030503,03/15/2010,10:50:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,Cleared by Arrest,PUB,OFFCAM,"North Avenue, NW @ West Peachtree Street,  NW",NULL,NULL,NULL,NULL,NULL,1
10030504,03/11/2010,16:30:00,03/12/2010,08:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
10030505,03/09/2010,18:00:00,03/15/2010,18:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Boggs Chemistry Building   103   Z3,770,NULL,"State Street, NW",NULL,NULL,1
10030506,03/16/2010,18:30:00,03/16/2010,18:50:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,College of Architecture East Building,247,NULL,"Fourth Street, NW",NULL,NULL,1
10030507,03/16/2010,23:30:00,03/17/2010,01:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"West Peachtree Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030508,03/17/2010,01:28:00,03/17/2010,01:42:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Weber Building, 281 Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10030509,03/17/2010,09:27:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Tech Parkway, NW @ Means Street, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
10030510,03/16/2010,14:30:00,03/16/2010,15:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Eighth Street Apartments West,555,NULL,"Eighth Street, NW",NULL,NULL,1
10030511,03/17/2010,12:51:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,College of Computing   50   Z3,801,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030512,03/17/2010,05:00:00,03/17/2010,09:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Phi Delta Theta Fraternity   314   Z2,734,NULL,"Fowler Street, NW",NULL,NULL,1
10030514,03/17/2010,08:00:00,03/17/2010,23:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
10030515,03/18/2010,02:54:00,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Centennial Olympic Park Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030516,03/18/2010,02:55:00,03/18/2010,02:57:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Library Price Gilbert,704,NULL,"Cherry Street, NW",NULL,NULL,1
10030517,03/18/2010,09:00:00,03/18/2010,11:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,Administration Building   35   Z2,225,NULL,"North Avenue, NW",NULL,NULL,1
10030519,03/15/2010,16:00:00,03/16/2010,08:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030521,03/13/2010,15:00:00,03/18/2010,15:34:00,5309,Harassing Communication,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
10030522,03/11/2010,12:10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,NULL,Carnegie Building,225,NULL,"North Avenue, NW",NULL,NULL,1
10030523,03/18/2010,18:54:00,03/18/2010,19:07:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10030524,03/19/2010,00:56:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"West Peachtree Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
10030525,03/19/2010,03:12:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"Williams Street, NW @ Bobby Dodd Way, NW",NULL,NULL,NULL,NULL,NULL,1
10030526,03/19/2010,03:30:00,03/19/2010,03:45:00,7399,Miscellaneous Offenses,Closed/Leads Exhausted,Prosecution Declined,ONCAM,Z3,Instructional Center,759,NULL,"Ferst Drive, NW",NULL,NULL,1
10030527,03/18/2010,17:00:00,03/19/2010,08:00:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAM,Z3,Howey Physics Building   81   Z3,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
10030529,03/19/2010,18:20:00,03/19/2010,18:35:00,7399,Miscellaneous Offenses,Closed/Cleared,Arrest On Primary Offense/Secondary Offense Without Prosecution,PUB,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10030530,03/19/2010,19:15:00,03/19/2010,19:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Ferst Drive, NW @ Dalney Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030532,03/19/2010,22:15:00,03/19/2010,22:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
10030533,03/19/2010,13:56:00,03/20/2010,00:32:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10030534,03/20/2010,00:00:00,03/20/2010,00:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,"Sixth Street, NW",NULL,NULL,1
10030535,03/20/2010,02:45:00,03/20/2010,05:15:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,"Tenth Street, NW @ Williams Street, NW",NULL,NULL,1
10030536,03/20/2010,17:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10030537,03/20/2010,21:14:00,03/20/2010,21:44:00,4899,Obstructing Police Offense Free Text,Closed/Cleared,Cleared by Arrest,PUB,Z3,NULL,NULL,NULL,NULL,NULL,NULL,1
10030538,03/20/2010,21:00:00,03/21/2010,01:46:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"Hemphill Avenue, NW @ Ninth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10030539,03/21/2010,01:19:00,03/21/2010,01:19:00,2399,Larceny Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Boggs Building Parking Lot   103   Z3,770,NULL,"State Street, NW",NULL,NULL,1
10030540,03/21/2010,06:00:00,03/21/2010,07:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,NULL,"Techwood Drive, NW/Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
10030541,03/21/2010,14:28:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
