OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12040769,04/12/2012,10:00:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Hanson Residence Hall,109,NULL,Bobby Dodd Way NW,NULL,NULL,1
12040770,04/13/2012,18:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,NULL,Spring Street NW,NULL,NULL,1
12040771,04/13/2012,23:30:00,04/14/2012,00:40:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,NONCAM,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
12040772,04/14/2012,03:34:00,04/14/2012,03:41:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z1,Center Street Apartments   132  Z1,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12040773,04/14/2012,05:50:00,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12040774,04/14/2012,11:03:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
12040775,04/14/2012,14:44:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
12040777,04/14/2012,04:35:00,04/14/2012,04:50:00,5309,Harassing Communication,Closed/Cleared,NULL,ONCAM,Z2,Parking Office,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
12040778,04/15/2012,03:06:00,04/15/2012,03:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Library   77   Z2,704,NULL,Cherry Street NW,NULL,NULL,1
12040779,04/14/2012,19:30:00,04/15/2012,09:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Baptist Ministry,740,NULL,"Techwood Drive, NW",NULL,NULL,1
12040781,04/15/2012,12:36:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,NULL,NULL,NULL,"Tech Parkway, NW @ State Street, NW",NULL,NULL,1
12040782,04/16/2012,11:06:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040783,04/15/2012,20:00:00,04/16/2012,07:30:00,2434,Theft of Other Vehicle,Inactive,NULL,ONCAM,SAV,Georgia Tech Savannah,210,NULL,Technology Circle,NULL,NULL,1
12040784,03/15/2012,22:00:00,04/16/2012,11:51:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,Phi Gamma Delta Fraternity,841,NULL,"Fowler Street, NW",NULL,NULL,1
12040786,04/13/2012,08:00:00,04/16/2012,17:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth Street, NW",NULL,NULL,1
12040787,04/16/2012,09:00:00,04/16/2012,18:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,Centennial Research Building,400,NULL,"Tenth Street, NW",NULL,NULL,1
12040788,04/16/2012,07:30:00,04/16/2012,10:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,Phi Gamma Delta Fraternity   315   Z1,841,NULL,"Fowler Street, NW",NULL,NULL,1
12040789,04/16/2012,19:30:00,04/16/2012,19:30:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAMRES,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
12040790,04/17/2012,00:49:00,04/17/2012,00:49:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,120,NULL,"North Avenue, NW",NULL,NULL,1
12040791,04/17/2012,02:53:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,NULL,380,NULL,"North Avenue, NW",NULL,NULL,1
12040792,04/16/2012,16:00:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,Klaus Building Parking Deck,266,NULL,"Ferst Drive, NW",NULL,NULL,1
12040793,04/17/2012,10:00:00,04/17/2012,10:30:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,College of Architecture-West Wing,247,NULL,"Fourth Street, NW",NULL,NULL,1
12040794,04/16/2012,16:30:00,04/17/2012,12:30:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAM,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
12040795,04/17/2012,13:00:00,04/17/2012,15:16:00,2308,Larceny – From Building,Closed/Cleared,Unfounded,ONCAM,Z2,Clough Undergraduate Learning Center (CULC),266,NULL,"Fourth Street, NW",NULL,NULL,1
12040796,04/17/2012,17:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Student Health Services,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12040797,04/17/2012,01:30:00,04/17/2012,20:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,Crecine Residence Hall   131   Z4,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040798,04/18/2012,23:07:00,04/18/2012,23:17:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
12040799,04/18/2012,00:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Stamps Field,750,NULL,"Ferst Drive, NW",-84.394909,33.776938,1
12040800,04/17/2012,15:30:00,04/18/2012,07:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z2,Stephen Hall,215,NULL,Bobby Dodd Way,NULL,NULL,1
12040801,04/18/2012,10:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL,"Fifth Street, NW @ Spring Street, NW",NULL,NULL,1
12040802,04/17/2012,15:45:00,04/17/2012,16:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,NULL,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,4TH ST,NULL,NULL,1
12040803,04/18/2012,17:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Parking Office Building,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
12040804,04/18/2012,19:19:00,04/18/2012,19:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
12040805,04/19/2012,00:17:00,04/19/2012,00:32:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall   6   Z2,630,NULL,Williams Street NW,NULL,NULL,1
12040806,04/19/2012,04:25:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,"Northside Drive, NW and North Avenue, NW",NULL,NULL,1
12040807,04/19/2012,04:47:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NULL,OFFCAM,10th Street and Spring Street,NULL,NULL,NULL,NULL,NULL,1
12040808,04/19/2012,09:29:00,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,NULL,Business Services,711,NULL,Marietta  St  NW,NULL,NULL,1
12040809,04/19/2012,09:20:00,04/19/2012,09:58:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth Street, NW",NULL,NULL,1
12040810,04/19/2012,13:40:00,04/19/2012,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,GTRI,430,NULL,"Tenth Street, NW",NULL,NULL,1
12040811,04/19/2012,00:30:00,04/19/2012,09:00:00,7399,Miscellaneous Offenses,Inactive,NULL,NONCAM,NULL,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12040812,04/19/2012,20:15:00,04/19/2012,20:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,NULL,NULL,NULL,"North Avenue, NW and Williams Street, NW",NULL,NULL,1
12040813,04/20/2012,01:28:00,NULL,NULL,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Delta Chi Fraternity,170,NULL,"Fifth St, NW",NULL,NULL,1
12040814,04/19/2012,23:46:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Cyprus Street, NW @ Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040815,04/20/2012,02:52:00,04/20/2012,03:10:00,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,4th Street Apartments,733,NULL,Techwood Drive NW,NULL,NULL,1
12040816,04/19/2012,20:00:00,04/20/2012,11:00:00,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z1,Tau Kappa Epsilon Fraternity,159,NULL,"Fifth Street, NW",NULL,NULL,1
12040817,04/20/2012,13:56:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Housing Warehouse,654,NULL,"Ethel Street, NW",NULL,NULL,1
12040818,04/20/2012,18:16:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12040819,04/20/2012,21:38:00,04/20/2012,21:42:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Field Residence Hall   90   Z2,711,NULL,"Techwood Drive, NW",NULL,NULL,1
12040820,04/20/2012,21:27:00,04/20/2012,22:05:00,3564,Marijuana Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall   92   Z2,715,NULL,"Techwood Drive, NW",NULL,NULL,1
12040821,04/21/2012,00:00:00,04/21/2012,00:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Delta Sigma Phi Fraternity House,165,NULL,"Fourth Street, NW",NULL,NULL,1
12040822,04/21/2012,00:45:00,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,Delta Chi Fraternity   335   Z2,170,NULL,"Fifth Street, NW",NULL,NULL,1
12040823,04/21/2012,07:05:00,04/21/2012,07:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12040824,04/21/2012,09:46:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,NULL,NULL,NULL,"North Avenue, NW and Spring Street, NW",NULL,NULL,1
12040825,04/21/2012,14:10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Brittain Dining Hall,649,NULL,"Techwood Drive, NW",NULL,NULL,1
12040826,04/18/2012,08:00:00,04/20/2012,18:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,NULL,429,NULL,"Calhoun St, NW",NULL,NULL,1
12040827,04/21/2012,22:15:00,04/21/2012,22:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
12040828,04/21/2012,22:01:00,04/21/2012,22:21:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
12040829,04/22/2012,02:18:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
12040830,04/22/2012,00:00:00,04/22/2012,02:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Delta Chi Fraternity,170,NULL,"Fifth Street, NW",NULL,NULL,1
12040831,04/22/2012,02:33:00,04/22/2012,03:41:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z2,Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12040832,04/22/2012,03:50:00,NULL,NULL,8399,NULL,Closed/Cleared,NULL,ONCAM,Z2,Sigma Nu,750,NULL,"Fowler Street, NW",NULL,NULL,1
12040833,04/22/2012,02:00:00,04/22/2012,02:05:00,3699,Sex Offense Free Text,Closed/Cleared,Unfounded,ONCAM,NULL,NULL,165,NW,Fourth Street,NULL,NULL,1
12040834,04/21/2012,06:15:00,04/21/2012,06:30:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,North Avenue Parking Deck,120,NULL,"North Avenue, NW",NULL,NULL,1
12040835,04/21/2012,22:00:00,04/22/2012,03:00:00,2404,Theft of Automobile,Inactive,NULL,ONCAM,Z2,Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
12040836,04/22/2012,14:15:00,04/22/2012,14:55:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Fulmer Residence Hall,871,NULL,"McMillan Street, NW",NULL,NULL,1
12040837,04/22/2012,18:17:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12040838,04/22/2012,20:02:00,04/22/2012,20:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,4TH ST,NULL,NULL,1
12040839,04/22/2012,22:30:00,04/22/2012,22:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040840,04/23/2012,00:35:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Folk Residence Hall,531,NULL,"Turner Place, NW",NULL,NULL,1
12040841,04/20/2012,23:00:00,04/23/2012,07:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
12040842,04/19/2012,12:05:00,04/19/2012,13:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z3,Ferst Place Restaurant Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12040843,04/23/2012,11:25:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12040844,04/23/2012,10:00:00,04/23/2012,10:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Center Street Apartments,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12040846,04/24/2012,09:00:00,04/24/2012,13:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,NULL,Woodruff Residence Hall   116   Z4,870,NULL,Curran Street NW,NULL,NULL,1
12040847,04/21/2012,17:00:00,NULL,NULL,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,Basketball court,875,NULL,"Curran Street, NW",NULL,NULL,1
12040848,04/20/2012,20:00:00,04/21/2012,00:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Bobby Dodd Stadium,150,NULL,Bobby Dodd Way,NULL,NULL,1
12040849,04/24/2012,17:15:00,04/24/2012,17:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z2,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040850,04/24/2012,18:30:00,04/24/2012,21:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Folk Residence Hall   109   Z4,531,NW,Turner Place,NULL,NULL,1
12040851,04/24/2012,23:03:00,04/24/2012,23:43:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,NULL,1001,NULL,Northside Drive NW,NULL,NULL,1
12040852,04/25/2012,02:01:00,04/25/2012,02:46:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
12040853,04/25/2012,03:59:00,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
12040854,04/24/2012,16:30:00,04/24/2012,21:30:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ford Motor Company Environmental Science & Technology,311,NULL,"Ferst Drive, NW",NULL,NULL,1
12040855,04/25/2012,10:34:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Clough Undergraduate Learning Center (CULC),266,NULL,"Fourth Street, NW",NULL,NULL,1
12040857,04/22/2012,18:00:00,04/22/2012,18:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Fourth Street Apartments, South (Stein House)",733,NULL,"Techwood Drive, NW",NULL,NULL,1
12040858,04/25/2012,23:30:00,04/26/2012,01:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NULL,Z2,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12040859,04/26/2012,02:01:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Business Services  Building,711,NULL,"Marietta Street, NW",NULL,NULL,1
12040860,04/25/2012,16:00:00,04/26/2012,08:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z1,"Center Street Apartments, North   132  Z1",939,NULL,Hemphill Avenue NW,NULL,NULL,1
12040861,04/26/2012,10:10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,630,NULL,Williams Street NW,NULL,NULL,1
12040863,04/26/2012,11:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040864,04/26/2012,12:44:00,04/26/2012,13:14:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Coon Building   45   Z2,654,NULL,"Cherry Street, NW",NULL,NULL,1
12040865,03/26/2012,NULL,04/24/2012,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,NONCAM,OFFCAM,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12040867,04/27/2012,04:42:00,04/27/2012,05:06:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"10th Street and Fowler Street, N.W.",NULL,NULL,NULL,NULL,NULL,1
12040868,04/26/2012,17:00:00,04/27/2012,07:00:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z1,Molecular Science Building    Z1,901,NW,Atlantic Drive,NULL,NULL,1
12040869,04/27/2012,11:27:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
12040871,04/27/2012,02:00:00,04/27/2012,03:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,4TH ST,NULL,NULL,1
12040872,04/27/2012,14:28:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,Landon Learning Center   791   Z1,1015,NULL,Tumlin Street NW,NULL,NULL,1
12040873,04/27/2012,14:31:00,04/27/2012,14:34:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,President's Home   71   Z1,292,NULL,Tenth Street NW,NULL,NULL,1
12040874,04/27/2012,14:59:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Health Center,740,NULL,Ferst Drive NW,NULL,NULL,1
12040875,04/27/2012,21:49:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"Centennial Olympic Park Drive, NW at Merritts Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12040876,04/27/2012,22:00:00,04/27/2012,22:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
12040877,04/28/2012,03:29:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
12040878,04/28/2012,03:49:00,04/28/2012,04:30:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments West,120,NULL,North Avenue NW,NULL,NULL,1
12040879,04/28/2012,04:51:00,04/28/2012,05:51:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments South,120,NULL,"North Avenue, NW",NULL,NULL,1
12040880,04/28/2012,10:28:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,NULL,Graduate Living Center   52  Z1,301,NULL,Tenth Street NW,NULL,NULL,1
12040881,04/28/2012,11:25:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,NULL,120,NULL,"North Avenue, NW",NULL,NULL,1
12040883,04/27/2012,17:09:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12040884,04/28/2012,15:00:00,04/28/2012,18:44:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12040885,04/29/2012,11:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040886,04/27/2012,23:00:00,04/29/2012,10:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,NULL,Kappa Sigma Fraternity   311   Z1,182,NULL,Sixth Street NW,NULL,NULL,1
12040887,04/29/2012,14:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Chandler Stadium   68   Z1,255,NULL,Ferst Drive NW,NULL,NULL,1
12040888,04/29/2012,16:45:00,04/29/2012,17:27:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12040889,04/29/2012,19:00:00,04/29/2012,23:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z3,Clydeck,391,NULL,Ferst Drive NW,NULL,NULL,1
12040890,04/27/2012,17:00:00,04/30/2012,09:00:00,2434,Theft of Other Vehicle,Closed/Cleared,Unfounded,ONCAM,Z1,Ford Motor Company Environmental Science & Technology,311,NULL,"Ferst Drive, NW",NULL,NULL,1
12040891,04/30/2012,12:00:00,04/30/2012,12:30:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
12040892,04/30/2012,14:00:00,04/30/2012,14:15:00,1316,Terroristic Threats/Intimidation,Inactive,NULL,ONCAM,Z2,Lyman Hall,221,NULL,"Uncle Heine Way, NW",NULL,NULL,1
12040893,04/30/2012,15:14:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,"Williams Street, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040894,04/30/2012,20:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Institute of Paper Science & Technology,500,NULL,"Tenth Street, NW",NULL,NULL,1
12040895,04/30/2012,21:44:00,04/30/2012,21:48:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12040896,05/01/2012,22:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,44,NULL,Peachtree Place,NULL,NULL,1
12050897,04/30/2012,17:30:00,05/01/2012,09:23:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12050898,03/01/2012,08:00:00,05/01/2012,08:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z4,Maulding Residence Hall (Sixth Street Apartments),501,NULL,"Sixth Street, NW",NULL,NULL,1
12050899,05/01/2012,10:50:00,05/01/2012,11:05:00,2304,Larceny – Parts from Vehicle,Inactive,NULL,PUB,Z4,800 Block McMillan Street,NULL,NULL,NULL,NULL,NULL,1
12050900,04/26/2012,21:00:00,04/27/2012,10:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,Alpha Tau Omega Fraternity   302   Z3,205,NULL,"Fourth Street, NW",-84.3940366801518,33.7759218918566,1
12050901,05/01/2012,09:30:00,05/01/2012,09:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,North Avenue Apartments Precinct,120,NULL,"North Avenue, NW",NULL,NULL,1
12050902,05/01/2012,16:08:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,A French   30   Z2,237,NULL,"Uncle Heinie Way, NW",NULL,NULL,1
12050903,05/01/2012,21:30:00,05/01/2012,22:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",-84.4023369408849,33.7794998804006,1
12050904,05/01/2012,22:29:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,Cloudman Residence Hall   13  Z2,661,NULL,Techwood Drive NW,NULL,NULL,1
12050905,05/02/2012,02:21:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Business Services Building,711,NULL,"Marietta Street, NW",-84.4026369046553,33.7729199403533,1
12050909,05/02/2012,12:52:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.4023369408849,33.7794998804006,1
12050910,05/02/2012,20:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,NULL,Noerth Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
12050911,05/03/2012,02:11:00,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
12050912,05/03/2012,03:02:00,NULL,NULL,5308,False Fire Alarm,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments,120,NULL,North Ave NW,NULL,NULL,1
