OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
19010015,01/04/2019,8:25:00,01/04/2019,9:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,Coon Building   45   Z2,654,NULL,Cherry Street NW,33.7728076,-84.39585341,1
19010019,01/04/2019,20:57:00,01/04/2019,21:23:00,35A,Drug/Narcotic Violations,Closed by Arrest,Not Applicable,NONCLERY,Z4,"North Avenue, NW @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
19010018,01/04/2019,16:25:00,01/04/2019,16:30:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,ONCAM,Z1,North Campus Parking Deck,352,NULL,"Peachtree Place, NW",33.78013492,-84.39844716,1
19010026,01/05/2019,19:47:00,01/05/2019,20:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,"Fourth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,2
19010026,01/05/2019,19:47:00,01/05/2019,20:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,"Fourth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,2
19010023,01/05/2019,12:30:00,01/05/2019,13:00:00,9999T,NULL,Closed by Exception,Prosecution Declined,NONCAM,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
19010020,01/05/2019,3:22:00,01/05/2019,3:49:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,NULL,NULL,NULL,NULL,33.771499,-84.389315,1
19010078,01/05/2019,20:00:00,01/11/2019,20:00:00,90Z,All Other Offenses,Inactive,Not Applicable,ONCAM,Z4,Curran Street Parking Deck,875,NULL,Curran Street NW,33.779187,-84.405328,1
19010025,01/05/2019,13:31:00,01/05/2019,13:32:00,13C,Intimidation,Unfounded,Not Applicable,NONCAM,Z1,Zeta Beta Tau,160,NULL,Sixth Street NW,NULL,NULL,1
19010027,01/06/2019,6:42:00,01/06/2019,7:45:00,90J,Trespass of Real Property,Closed by Arrest,Not Applicable,ONCAM,Z2,Academy of Medicine   198   Z2,875,NULL,West Peachtree Street NW,33.77836802,-84.38668802,1
19010027,01/06/2019,6:42:00,01/06/2019,7:45:00,9999W,NULL,Closed by Arrest,Not Applicable,ONCAM,Z2,Academy of Medicine   198   Z2,875,NULL,West Peachtree Street NW,33.77836802,-84.38668802,1
19071479,01/06/2019,9:30:00,07/02/2019,13:30:00,90J,Trespass of Real Property,Closed by Arrest,Not Applicable,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,NULL,"Fifth Street, NW",33.77668,-84.38863,1
19010034,01/07/2019,13:57:00,01/07/2019,16:22:00,26C,Impersonation,Inactive,Not Applicable,ONCAM,Z1,Ford Envir. Science & Technology  147  Z1,311,NULL,Ferst Drive NW,33.77889662,-84.39603609,1
19010036,01/07/2019,10:00:00,01/07/2019,21:20:00,23F,Theft From Motor Vehicle,Inactive,Not Applicable,ONCAM,Z3,Clydeck,391,NULL,Ferst Drive NW,33.77895641,-84.40131466,1
19010031,01/07/2019,12:00:00,01/07/2019,14:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,Student Services Building,353,NULL,Ferst Drive NW,NULL,NULL,1
19010035,01/07/2019,17:17:00,01/07/2019,18:25:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
19010103,01/07/2019,13:00:00,01/14/2019,17:00:00,23F,Theft From Motor Vehicle,Inactive,Not Applicable,ONCAM,Z1,Family Apartments Parking Deck,251,NULL,Tenth Street NW,33.78238002,-84.39595556,1
19010049,01/07/2019,16:00:00,01/08/2019,22:30:00,23H,All Other Larceny,Inactive,Not Applicable,ONCAM,Z1,Engineered Biosystems Building (EBB)   195   Z1,950,NULL,Atlantic Drive NW,33.780819,-84.397985,1
19010046,01/08/2019,18:14:00,01/08/2019,18:47:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,NULL,765,NULL,Ferst Drive NW,NULL,NULL,1
19010048,01/08/2019,22:41:00,01/08/2019,22:44:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC),801,NULL,Ferst Drive,33.77696792,-84.40050269,1
19010047,01/08/2019,20:00:00,01/08/2019,20:44:00,90Z,All Other Offenses,Inactive,Not Applicable,ONCAMRES,Z4,Maulding Residence Hall,501,NULL,Sixth Street NW,NULL,NULL,1
19010040,01/08/2019,14:50:00,01/08/2019,15:16:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Academy of Medicine,875,NULL,"West Peachtree Street,  NW",NULL,NULL,1
19010042,01/08/2019,15:53:00,01/08/2019,16:15:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
19010042,01/08/2019,15:53:00,01/08/2019,16:15:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
19010042,01/08/2019,15:53:00,01/08/2019,16:15:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
19010045,01/08/2019,16:47:00,01/09/2019,10:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Scheller College of Business   172   Z2,800,NULL,"West Peachtree Street, NW",33.77628053,-84.38801865,1
19010039,01/08/2019,14:12:00,01/08/2019,14:55:00,9999MH,NULL,Closed by Exception,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",33.77546401,-84.40349901,1
19010039,01/08/2019,14:12:00,01/08/2019,14:55:00,90C,Disorderly Conduct,Closed by Exception,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",33.77546401,-84.40349901,1
19010039,01/08/2019,14:12:00,01/08/2019,14:55:00,13B,Simple Assault,Closed by Exception,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",33.77546401,-84.40349901,1
19010052,01/09/2019,11:00:00,01/09/2019,11:19:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,NULL,NULL,NW,NULL,NULL,NULL,1
19010059,01/09/2019,16:30:00,01/09/2019,17:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Parking And Transportation Impound Lot,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
19010055,01/09/2019,17:20:00,01/09/2019,17:24:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Clough Undergraduate Learning Commons,266,NULL,Fourth Street NW,NULL,NULL,1
19010054,01/09/2019,14:50:00,NULL,NULL,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",33.77558662,-84.38947547,1
19010067,01/10/2019,13:05:00,01/10/2019,13:05:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,2
19010183,01/10/2019,13:05:00,01/10/2019,13:05:00,9999V,NULL,Inactive,Not Applicable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
19010062,01/10/2019,16:06:00,01/10/2019,16:07:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Techwood Drive NW @ North Avenue NW,NULL,NULL,NULL,NULL,NULL,1
19010064,01/10/2019,23:33:00,01/10/2019,23:53:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments South Building,120,NULL,North Avenue NW,33.76932,-84.39182,1
19010064,01/10/2019,23:33:00,01/10/2019,23:53:00,90G,Liquor Law Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments South Building,120,NULL,North Avenue NW,33.76932,-84.39182,1
19010061,01/10/2019,11:35:00,01/10/2019,11:36:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,NULL,Fourth Street NW,33.7746818,-84.39637939,1
19010065,01/10/2019,22:39:00,01/10/2019,23:05:00,9999T,NULL,Unfounded,Not Applicable,PUB,Z2,NAA Dining Hall,120,NULL,North Avenue NW,NULL,NULL,1
19010066,01/11/2019,3:41:00,01/11/2019,5:01:00,35A,Drug/Narcotic Violations,Closed by Arrest,Not Applicable,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
19010066,01/11/2019,3:41:00,01/11/2019,5:01:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
19010069,01/11/2019,11:52:00,01/11/2019,11:52:00,90Z,All Other Offenses,Unfounded,Not Applicable,PUB,Z1,Ferst Drive @ Fowler Street   Z1,NULL,NULL,Ferst Drive @ Fowler Street NW,33.77699,-84.393645,1
19010087,01/11/2019,0:01:00,01/11/2019,3:20:00,11D,Fondling,Unfounded,Not Applicable,ONCAMRES,Z3,Pi Kappa Phi,220,NULL,"Ferst Drive, NW",NULL,NULL,2
19010086,01/11/2019,23:00:00,01/12/2019,0:00:00,220,Burglary/Breaking & Entering,Closed by Arrest,Not Applicable,NONCAM,Z2,Chi Phi Fraternity   304  Z2,720,NULL,"Fowler Street, NW",33.77435814,-84.39414052,1
19010079,01/11/2019,21:05:00,01/11/2019,21:30:00,9999MH,NULL,Unfounded,Not Applicable,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center,580,NULL,Turner Place NW,33.77817418,-84.40548218,1
19010100,01/11/2019,15:00:00,01/12/2019,10:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Ford Envir. Science & Technology  147  Z1,311,NULL,Ferst Drive NW,33.77889662,-84.39603609,1
19010071,01/11/2019,12:36:00,01/11/2019,12:50:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,NULL,678,NULL,"Cherry Street, NW",33.77431732,-84.39572383,1
19010075,01/11/2019,15:15:00,01/11/2019,16:15:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
19010068,01/11/2019,10:15:00,01/11/2019,10:20:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",33.77895641,-84.40131466,1
19010082,01/12/2019,1:22:00,01/12/2019,2:13:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z4,NULL,NULL,NULL,NULL,33.77179728,-84.40610263,1
19010081,01/12/2019,1:35:00,01/12/2019,1:47:00,90G,Liquor Law Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Perry Matheson Residence Hall,715,NULL,Techwood Drive,33.77450626,-84.39133,1
19010081,01/12/2019,1:35:00,01/12/2019,1:47:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Perry Matheson Residence Hall,715,NULL,Techwood Drive,33.77450626,-84.39133,1
19010085,01/12/2019,3:07:00,01/12/2019,3:33:00,23H,All Other Larceny,Closed by Exception,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
19010085,01/12/2019,3:07:00,01/12/2019,3:33:00,90Z,All Other Offenses,Closed by Exception,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
19010085,01/12/2019,3:07:00,01/12/2019,3:33:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
19010084,01/12/2019,2:29:00,01/12/2019,2:53:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Hopkins Residence Hall,115,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
19010084,01/12/2019,2:29:00,01/12/2019,2:53:00,90G,Liquor Law Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Hopkins Residence Hall,115,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
19010080,01/12/2019,0:50:00,01/12/2019,1:30:00,90G,Liquor Law Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z4,Armstrong Residence Hall   108   Z4,498,NULL,Eighth Street NW,33.77914422,-84.40358246,1
19010080,01/12/2019,0:50:00,01/12/2019,1:30:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z4,Armstrong Residence Hall   108   Z4,498,NULL,Eighth Street NW,33.77914422,-84.40358246,1
19010088,01/12/2019,19:07:00,01/12/2019,19:45:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Ferst Drive @ Fowler Street,NULL,NULL,Ferst Drive @ Fowler Street NW,NULL,NULL,1
19010089,01/12/2019,19:15:00,01/12/2019,19:20:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
19010083,01/12/2019,2:00:00,01/12/2019,2:43:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z3,Phi Kappa Theta Fraternity,800,NULL,Fowler Street,33.77667411,-84.39393936,1
19010083,01/12/2019,2:00:00,01/12/2019,2:43:00,250,Counterfeiting/Forgery,Closed by Exception,Prosecution Declined,ONCAMRES,Z3,Phi Kappa Theta Fraternity,800,NULL,Fowler Street,33.77667411,-84.39393936,1
19010083,01/12/2019,2:00:00,01/12/2019,2:43:00,90G,Liquor Law Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z3,Phi Kappa Theta Fraternity,800,NULL,Fowler Street,33.77667411,-84.39393936,1
19010096,01/13/2019,23:37:00,01/14/2019,0:24:00,90Z,All Other Offenses,Closed by Arrest,Not Applicable,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
19010096,01/13/2019,23:37:00,01/14/2019,0:24:00,35A,Drug/Narcotic Violations,Closed by Arrest,Not Applicable,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
19010094,01/13/2019,20:07:00,01/13/2019,20:41:00,26C,Impersonation,Inactive,Not Applicable,ONCAMRES,Z2,Smith Lot Behind Brown Residence Hall,600,NULL,"Techwood Drive, NW",NULL,NULL,1
19010093,01/13/2019,19:14:00,01/13/2019,19:39:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAMRES,Z2,NAA West,120,NULL,North Avenue NW,NULL,NULL,1
19010091,01/13/2019,18:28:00,01/13/2019,18:45:00,90Z,All Other Offenses,Unfounded,Not Applicable,NONCAM,Z1,Phi Sigma Kappa Fraternity,825,NULL,Techwood Drive NW,NULL,NULL,1
19010095,01/13/2019,22:18:00,01/13/2019,23:32:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,NAA West  191,120,NULL,North Avenue NW,NULL,NULL,1
19010095,01/13/2019,22:18:00,01/13/2019,23:32:00,35B,Drug Equipment Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,NAA West  191,120,NULL,North Avenue NW,NULL,NULL,1
19010095,01/13/2019,22:18:00,01/13/2019,23:32:00,35A,Drug/Narcotic Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,NAA West  191,120,NULL,North Avenue NW,NULL,NULL,1
19010123,01/13/2019,23:30:00,01/14/2019,10:15:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Beringause Building,879,NULL,Hemphill Avenue NW,NULL,NULL,1
19010108,01/14/2019,18:28:00,01/14/2019,18:28:00,290,Destruction/Damage/Vandalism of Property,Closed by Exception,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,NULL,North Avenue NW,33.771865,-84.393316,1
19010108,01/14/2019,18:28:00,01/14/2019,18:28:00,90Z,All Other Offenses,Closed by Exception,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,NULL,North Avenue NW,33.771865,-84.393316,1
19010097,01/14/2019,1:10:00,01/14/2019,2:19:00,9999W,NULL,Closed by Arrest,Not Applicable,ONCAM,Z3,Campanile,350,NULL,"Ferst Drive, NW",NULL,NULL,1
19010102,01/14/2019,13:34:00,01/14/2019,14:00:00,90Z,All Other Offenses,Active,Not Applicable,ONCAM,Z2,Scheller College of Business,800,NULL,"West Peachtree Street, NW",33.77628053,-84.38801865,1
19010104,01/14/2019,22:47:00,01/14/2019,23:08:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAMRES,Z4,Folk Residence Hall,531,NULL,"Turner Place, NW",NULL,NULL,1
19010098,01/14/2019,7:50:00,01/14/2019,7:53:00,90J,Trespass of Real Property,Closed by Arrest,Not Applicable,ONCAM,Z2,Administration (Tech Tower)  35   Z2,225,NULL,"North Avenue, NW",33.77248586,-84.39467721,1
19010099,01/14/2019,12:00:00,01/14/2019,12:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,NONCAM,Z3,Howey Physics Building,800,NULL,"Atlantic Drive, NW",33.77742295,-84.39846714,1
19010117,01/15/2019,16:09:00,01/15/2019,16:09:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,GTPD CID Office,828,NULL,West Peachtree Street NW,33.777138,-84.387672,1
19010162,01/15/2019,9:00:00,01/22/2019,15:57:00,26B,Credit Card/Automatic Teller Machine Fraud,Closed by Arrest,Not Applicable,ONCAM,Z1,Graduate Living Center,301,NULL,"10th Street, NW",NULL,NULL,1
19010162,01/15/2019,9:00:00,01/22/2019,15:57:00,26B,Credit Card/Automatic Teller Machine Fraud,Closed by Arrest,Not Applicable,ONCAM,Z1,Graduate Living Center,301,NULL,"10th Street, NW",NULL,NULL,1
19010109,01/15/2019,11:25:00,01/15/2019,11:29:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,West Village Dining Commons   209   Z4,532,NULL,Eighth Street NW,33.779285,-84.404688,1
19010112,01/15/2019,13:00:00,01/15/2019,13:15:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
19010111,01/15/2019,12:44:00,01/15/2019,12:47:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAMRES,Z2,Gray House/Hayes House   134  Z2,733,NULL,Techwood Drive NW,33.774875,-84.391584,1
19010115,01/15/2019,15:20:00,01/15/2019,15:20:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,Van Leer Electrical Engineering Building   85  Z3,777,NULL,Atlantic Drive NW,33.77585591,-84.39717081,1
19010105,01/15/2019,1:43:00,01/15/2019,1:56:00,9999CTW,NULL,Closed by Arrest,Not Applicable,ONCAM,Z2,Christian Campus Fellowship  Parking lot,767,NULL,Techwood Drive,33.77560621,-84.39161485,1
19010105,01/15/2019,1:43:00,01/15/2019,1:56:00,90B,Curfew/Loitering/Vagrancy Violations,Closed by Arrest,Not Applicable,ONCAM,Z2,Christian Campus Fellowship  Parking lot,767,NULL,Techwood Drive,33.77560621,-84.39161485,1
19010114,01/15/2019,14:35:00,01/15/2019,14:40:00,90Z,All Other Offenses,Unfounded,Not Applicable,NONCAM,OFFCAM,Lucky Buddha sidewalk,529,NULL,Tenth Street NW,NULL,NULL,1
19010110,01/15/2019,11:00:00,01/15/2019,11:15:00,90Z,All Other Offenses,Unfounded,Not Applicable,PUB,Z1,NULL,NULL,NULL,NULL,33.77895641,-84.40131466,1
19010121,01/16/2019,14:00:00,01/16/2019,15:00:00,9999MH,NULL,Unfounded,Not Applicable,ONCAM,Z4,Student Health Center,740,NULL,Ferst Drive NW,33.77483366,-84.40311079,1
19010149,01/16/2019,10:30:00,01/16/2019,11:30:00,23H,All Other Larceny,Unfounded,Not Applicable,ONCAM,Z3,Student Center Loading Dock,351,NULL,Ferst Drive NW,33.773715,-84.398817,1
19010119,01/16/2019,7:28:00,01/16/2019,8:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,NONCAM,Z1,GTRI Conference Center Parking Deck  141B  Z1,250,NULL,Fourteenth Street NW,33.7852,-84.395301,1
19020503,01/16/2019,13:00:00,02/27/2019,16:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z1,Campus Recreation Center,750,NULL,Ferst Drive NW,33.77895641,-84.40131466,1
19010157,01/17/2019,18:00:00,01/18/2019,20:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,NULL,Campus Recreation Center Parking Deck,750,NULL,"Ferst Drive, NW",33.77632934,-84.38995185,1
19010126,01/17/2019,21:40:00,01/17/2019,21:45:00,13C,Intimidation,Closed by Exception,Prosecution Declined,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,2
19010124,01/17/2019,23:00:00,01/17/2019,23:30:00,35A,Drug/Narcotic Violations,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,630,NULL,"Williams Street, NW",33.77170733,-84.39125155,1
19010124,01/17/2019,23:00:00,01/17/2019,23:30:00,8399,NULL,Closed by Exception,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,630,NULL,"Williams Street, NW",33.77170733,-84.39125155,1
19010144,01/18/2019,18:15:00,01/20/2019,11:30:00,23H,All Other Larceny,Inactive,Not Applicable,ONCAMRES,Z2,Harris Residence Hall   11   Z2,633,NULL,Techwood Drive NW,33.7720907,-84.39166018,1
19010156,01/18/2019,18:00:00,01/19/2019,15:34:00,23D,Theft From Building,Inactive,Not Applicable,ONCAM,Z3,Student Center   104   Z3,350,NULL,Ferst Drive NW,33.77413608,-84.39881802,1
19010137,01/18/2019,17:00:00,01/19/2019,15:00:00,90Z,All Other Offenses,Active,Not Applicable,ONCAM,Z2,Clough Undergraduate Learning Commons,266,NULL,Fourth Street NW,33.7746818,-84.39637939,1
19010182,01/18/2019,11:34:00,01/19/2019,11:34:00,9999V,NULL,Inactive,Not Applicable,ONCAM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
19010152,01/18/2019,14:45:00,01/21/2019,16:27:00,23H,All Other Larceny,Unfounded,Not Applicable,ONCAMRES,Z4,Woodruff Residence Hall North,890,NULL,Curran Street NW,NULL,NULL,1
19010158,01/18/2019,10:53:00,01/18/2019,10:54:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,Crosland Library,704,NULL,Cherry Street NW,NULL,NULL,1
19010128,01/18/2019,15:19:00,01/18/2019,15:20:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z2,A French   30   Z2,237,NULL,Uncle Heinie Way NW,NULL,NULL,1
19010131,01/18/2019,15:10:00,01/18/2019,15:45:00,90Z,All Other Offenses,Closed by Other Means,Not Applicable,PUB,Z2,Brown Residence Hall,625,NULL,TECHWOOD DR NW,33.77895641,-84.40131466,1
19010161,01/18/2019,14:45:00,01/18/2019,16:00:00,23D,Theft From Building,Closed by Arrest,Not Applicable,ONCAM,Z3,Student Center,350,NULL,"Ferst Drive, NW",NULL,NULL,1
19010130,01/18/2019,17:00:00,01/18/2019,20:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z3,Howey Physics Building   81   Z3,800,NULL,Atlantic Drive NW,33.77742295,-84.39846714,1
19010127,01/18/2019,12:10:00,01/18/2019,15:34:00,290,Destruction/Damage/Vandalism of Property,Inactive,Not Applicable,ONCAM,Z3,Student Center Parking Lot,355,NULL,"Ferst Drive, NW",33.77413608,-84.39881802,1
19010136,01/19/2019,14:15:00,01/19/2019,14:30:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,West Village Dining Commons,532,NULL,Eighth Street NW,33.779285,-84.404688,1
19010132,01/19/2019,1:45:00,01/19/2019,2:00:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAMRES,Z1,Center Street Apartments South,939,NULL,"Hemphill Avenue, NW",33.78005124,-84.40198786,1
19010133,01/19/2019,10:08:00,01/19/2019,10:12:00,90Z,All Other Offenses,Unfounded,Not Applicable,ONCAM,Z4,West Village Dining Commons   209   Z4,532,NULL,Eighth Street NW,33.779285,-84.404688,1
19010138,01/19/2019,5:00:00,01/19/2019,10:45:00,26B,Credit Card/Automatic Teller Machine Fraud,Inactive,Not Applicable,ONCAMRES,Z2,North Avenue Apartments West,120,NULL,North Avenue,33.77895641,-84.40131466,1
